id,texto,classe
10,avô luta contra tubarão de 2 metros para salvar netos em praia da austrália. a coragem do turista foi destaque em jornais do mundo todo.,surpresa
763,maranhão tem 41 mil desabrigados pela chuva: número de afastados de suas casas aumentou 70% em cinco dias. governadora roseana sarney decretou estado de calamidade pública.,medo
1081,"filhote de peixe-boi é resgatado em santarém (pa): animal de cerca de cinco meses ficou preso em rede de pesca. após receber tratamento, ele deve voltar à natureza.",alegria
470,"gaza é alvo de novos ataques israelenses. os bombardeios aéreos e marítimos prosseguiam contra o território palestino, enquanto centenas de palestinos participavam nesta manhã em gaza dos funerais de nove integrantes da mesma família, todos mortos na véspera em um ataque israelense contra a sua casa.",tristeza
526,"no maranhão, lula pede que divergências políticas sejam deixadas de lado: presidente visitou áreas afetadas pelas enchentes no estado e no piauí. ele pediu que prefeitos apresentem projetos de recuperação ao governo.",neutro
1661,quatro carros caem em cratera após desabamento de muro em mg: estrutura cedeu e abriu buraco no estacionamento de lanchonete. acidente ocorreu na obra de prédio ao lado de estabelecimento.,desgosto
1434,"mpdf denuncia mulher que se negou a pagar corrida e xingou taxista negro. ela chegou a passar dois dias presa, mas foi liberada após pagar fiança. acusada também ofendeu pm que a deteve; cobrança foi de r$ 48.",desgosto
1593,teresina decreta ponto facultativo devido a chuva: prefeitura diz que 2.159 famílias foram atingidas. aulas foram suspensas por 72 horas na rede municipal.,desgosto
1116,"pistorius: ""meu bebê, eu matei meu bebê. deus, me leva"". atleta ligou para o amigo após o crime e teria confessado que matou a namorada. ele pode pegar prisão perpétua.",tristeza
509,"estresse no trânsito vira rotina para milhares de brasileiros. nos últimos 20 anos, o tempo de deslocamento subiu três vezes. problema afeta saúde dos brasileiros.",tristeza
1584,"prestadoras de serviços terão de enviar declaração anual de quitação de débitos: obrigatoriedade consta na lei 12007, publicada no do desta quinta-feira. com isso, consumidor não terá mais de guardar recibos de anos anteriores.",neutro
1917,"ministério público denuncia dois policiais por exploração de caça-níqueis: no total, 11 pessoas estavam envolvidas no esquema, no paraná. empresário é suspeito de firmar contrato com estabelecimentos.",desgosto
1579,"minc reclama de outros ministros a lula: segundo ele, sua pasta estaria sendo desrespeitada por colegas. minc afirmou que o presidente ficou de conversar com os ministros.",desgosto
237,"vítima reconhece adolescente suspeito de assalto em uberaba. rapaz e vítima estavam sendo atendidas na upa são benedito. crime aconteceu nesta terça-feira (20), no bairro grande horizonte.",surpresa
302,"mais um fiscal de sp é suspeito de corrupção.o ministério público estadual e a controladoria-geral do município investigam um fiscal da secretaria municipal de finanças de são paulo suspeito de manter dez empresas em nomes de ""laranjas"" e injetar nelas recursos obtidos de forma ilícita na prefeitura.",desgosto
1197,aperto na oferta americana faz soja ter forte alta em chicago. contratos próximos registraram ganhos de 20 pontos. inspeções de exportações dos eua mostraram volumes significativos.,neutro
501,"acidente de helicóptero deixa 4 mortos na inglaterra. um acidente de helicóptero causou a morte de quatro pessoas ontem à noite no condado de norfolk, no leste da inglaterra, informou nesta sexta-feira a polícia.",tristeza
917,"dados de radar sugerem que avião sumido saiu deliberadamente da rota. o deslocamento da aeronave da malaysia airlines mostra que viajava na direção das ilhas andaman, um arquipélago pertencente à índia, entre o mar de andaman e a baía de bengala",tristeza
1261,professores interditam rodovia em breu branco. categoria protesta por gratificação retirada do salário. prefeitura afirma que retirou apenas gratificação duplicada no contracheque.,desgosto
1875,"visita de bento 16 foi um sucesso, dizem israelenses e palestinos: autoridades israelenses, palestinas e eclesiásticas exaltam giro papal pelo oriente médio.",alegria
983,otan e tribunal da ucrânia declaram referendo da crimeia inconstitucional. otan também diz que referendo quebraria lei internacional. referendo está marcado para o próximo domingo (16).,neutro
1555,"autoridades do irã bloqueiam pela 3ª vez facebook, usado por moussavi: redes de celular também tiveram problemas. opositor ao presidente do irã diz que houve fraudes em eleição.",desgosto
1428,homem armado invade lanchonete e faz reféns em porto alegre. homem reagiu a uma abordagem da brigada militar e invadiu local armado.,medo
1346,"com toque de recolher, tailandeses terão de ver jogos da copa em casa. país sofreu golpe militar em maio. novo governo suspendeu exibição do mundial em telões em locais públicos.",tristeza
1371,"contribuintes já podem pedir devolução de ir descontado de férias vendidas: para obter restituição, é necessário retificar declarações antigas. o total a ser devolvido pode chegar a r$ 2 bilhões.",alegria
1836,turistas fazem fila para conhecer vendedor sósia de presidente chinês. shao jianhua viu número de clientes aumentar em sua loja. vendedor virou celebridade na china e deu até entrevistas para tvs.,neutro
499,"tornados na polônia deixam um morto e dez feridos. uma estranha onda de tornados de verão devastou as regiões norte e oeste da polônia, causando a morte de pelo menos uma pessoa e ferindo outras dez.",tristeza
653,"adolescente de 12 anos morre atropelado em lixão em al: segundo a polícia, vítima dormia no local no momento do acidente. família do jovem foi ao local na manhã desta quinta-feira, em maceió.",tristeza
219,"comitê do senado aprova sonia sotomayor para suprema corte dos eua: hispânica teve apoio de 12 democratas e um republicano. agora, seu nome precisa passar no plenário do senado.",neutro
979,"reserva no xingu forma nova turma de bombeiros indígenas: índios de mt combatem incêndios florestais em suas terras. no ano passado, brigada reduziu queimadas em 80%.",alegria
365,"queda no preço da gasolina atrai consumidores em campo grande. valor do combustível variou de r$ 2,79 a 3,09 na capital de ms, diz anp. segundo sinpetro, dificuldade na venda é responsável por promoções.",alegria
1092,"pescadores levam susto após tubarão saltar dentro do barco. o norte-americano jason kresse disse que um tubarão de 2,4 metros e 170 quilos saltou dentro de seu barco enquanto ele e dois colegas estavam pescando na segunda-feira no golfo do méxico.",surpresa
1795,"mulher que empurrou hindu no metrô de ny acusada de crime de ódio. uma mulher de 31 anos foi acusada de cometer um crime de ódio ao empurrar no metrô da cidade de nova york um hindu, que morreu atropelado por um trem subterrâneo.",tristeza
133,"pf prende 31 em operação contra tráfico de drogas no piauí: segundo o delegado, quadrilha agia em outros estados do nordeste. policiais apreenderam drogas, armas, veículos e computadores.",desgosto
859,"zoológico britânico apresenta filhote de elefante asiático: bebê nasceu há seis dias em bedfordshire, com 126 kg. ele ainda não tem nome.",alegria
1269,mamífero que bota ovos da nova guiné intriga os cientistas: animal é um dos mamíferos mais antigos e tímidos do mundo. pesquisador se dedica a desvendar mistérios dessa criatura.,surpresa
1124,"hora não é de demitir, diz ministro do trabalho: carlos lupi participou da festa da força sindical nesta sexta (1º). ele estima que saldo de empregos em abril gere balanço positivo no ano.",neutro
1994,"crise econômica agrava situação dos direitos humanos, diz anistia: relatório anual da ong foi divulgado nesta quinta-feira (28). segundo o documento, crise aumenta a instabilidade política e a violência.",tristeza
1839,"motocicleta-bomba mata 8 no iraque: ataque ocorreu próximo a cinema e mercado em bagdá. ficaram feridas 13 pessoas, segundo a polícia.",tristeza
1861,"eua registram quarta morte em paciente com a nova gripe, diz arizona: mulher de 50 anos tinha problemas pulmonares crônicos. morte ainda não foi confirmada por autoridades nacionais.",medo
1660,"ex-responsável da onu diz que síria lembra campo de auschwitz. david crane, citou o campo de concentração nazista ao falar do país. síria é exemplo de país no qual se cometem crimes contra a humanidade.",desgosto
1645,"psiquiatra bate na mulher e enfermeira da samu acaba também sendo agredida. o psiquiatra nailton de paula santos espancou a esposa dentro da casa do casal, no bairro da pituba. quando o samu chegou, encontrou a mulher desacordada, devido aos vários socos que recebeu do companheiro. o médico atacou uma técnica de enfermagem e o caso foi parar na delegacia dos barris.",raiva
1330,"polícia apreende sete quilos de crack em ms: droga estava escondida em mala, que era levada em bagageiro de ônibus. apreensão foi feita na br-262 em corumbá.",desgosto
290,"mulher de sarney se recupera bem de cirurgia, diz hospital: dona marly, de 77 anos, teve fraturas no ombro esquerdo após queda. segundo boletim médico, não houve necessidade de colocar prótese.",alegria
330,"esperávamos estar um degrau acima, admite técnico do coritiba. dado cavalcanti ponderou, porém, que o time alviverde passa por uma reestruturação após perder jogadores importantes",neutro
1850,cavalo parece morrer de rir antes de treino na frança. unimix parecia dar risada antes de sessão de treinamento. cena curiosa foi registrada na comuna de dragey-ronthon.,surpresa
893,"arqueólogos descobrem no méxico esqueletos que podem ter mais de 800 anos.arqueólogos do instituto nacional de antropologia e história do méxico descobriram, no centro do país, esqueletos de 13 crianças e adultos que, segundo estimativas, têm aproximadamente 800 anos.",surpresa
873,homem armado faz reféns em lancheria de porto alegre. um dos reféns estaria sob a mira de um revólver.,medo
836,"cobra é flagrada devorando gnu na áfrica do sul. segundo a agência, a imagem é rara porque se considerava que esse tipo de serpente normalmente se alimenta de animais muito menores.",surpresa
1312,"assaltantes fazem refém em icoaraci, na grande belém. segundo a polícia, os dois homens tentavam realizar um assalto a uma loja. muitos curiosos estão no local.",medo
938,"recuperado, victorino vai bem no treino do palmeiras. o palmeiras se reapresentou nesta sexta-feira, após a vitória por 1 a 0 sobre o vilhena na noite de quarta, pela copa do brasil.",neutro
1513,imagens mostram flagrante de violência policial no rs: quatro policiais teriam agredido um grupo de jovens em porto alegre. brigada militar identificou e afastou os policiais que participam da ação.,medo
1113,"brasileiros estão entre bancos com maior rentabilidade das américas, diz pesquisa: ações de bancos brasileiros tiveram alta em 2009. instituições financeiras menores tiveram melhor rentabilidade.",neutro
1505,adolescente esquarteja irmã com ajuda do namorado em praia grande. corpo foi encontrado dentro de carrinho de feira em terreno baldio.,raiva
911,"frança entra em recessão após segunda queda consecutiva do pib: o pib francês caiu 1,2% no primeiro trimestre do ano, segundo o insee. economia do país registra seis meses consecutivos de queda.",neutro
1000,"britânico se passava na internet por ""chantelle"", 14 anos, para atacar meninas. um britânico foi condenado a 14 anos e quatro meses de prisão por estuprar uma menina de 12 anos do condado de hampshire depois de aliciá-la pela internet fingindo ser uma adolescente.",raiva
1446,"chinês fica quase 1 hora com corpo coberto com abelhas e bate recorde. ruan liangming entrou para o guinness, livro dos recordes. tentativa bem sucedida foi realizada em yichun, na província de jiangxi.",surpresa
869,"presidente em exercício da ucrânia vê risco de invasão russa. forças russas estão prontas para invadir, afirmou turchinov. nós estamos fazendo tudo o que podemos para evitar a guerra, disse.",medo
1057,acidente em mina deixa 22 mortos na china. acidente ocorreu em uma mina de carvão no sudoeste do país. causa foi um escapamento de gás.,tristeza
513,stf nega pedido para que sean seja ouvido por juiz antes de voltar aos eua: avó do menino tenta impedir que ele volte para guarda de david goldman. pai biológico disputa guarda de sean com família brasileira.,tristeza
1768,oposição recua e deve obstruir votação de apenas uma mp: psdb e dem desistem de impedir aprovação de medidas populares. somente mp do fundo soberano será alvo de disputa.,neutro
1072,"força sindical faz festa do dia do trabalho na zona norte de são paulo: evento conta com programação política e de shows. custo foi de r$ 2,3 milhões.",neutro
781,"praias poluídas de são luís recebem placas de sinalização: estudo mostra quantidade de coliformes fecais acima da permitida. ponta dareia, são marcos e olho dágua estão impróprias para banho.",desgosto
2,mulher acorda e encontra crocodilo de 3 m e 27 ovos no jardim de casa. especialistas capturaram e transferiram animal para local adequado.,surpresa
1951,"jornalista merval pereira recebe prêmio da universidade de columbia: colunista do jornal ""o globo"" receberá medalha e um prêmio de us$ 5 mil. premiação acontecerá em nova york no dia 14 de outubro.",neutro
1497,"suspeito de estupro deixa filho sozinho no carro enquanto comete o crime. homem se passou por policial e disse que a jovem de 20 anos, que tinha acabado de sair do trabalho, era investigada por tráfico de drogas.",desgosto
1199,golfinhos treinados para matar escapam de base militar na ucrânia. o exército ucraniano treina os animais para desarmar minas e matar mergulhadores inimigos,surpresa
1467,"após denúncias, ary graça deixa presidência da cbv. a confederação brasileira de voleibol (cbv) anunciou nesta sexta-feira a saída de ary graça filho da presidência, após denúncias de supostas irregularidades nos contratos de patrocínio da cbv com o banco do brasil.",neutro
907,"beija-flor voa mais rápido do que um avião caça, diz estudo: pesquisador dos eua disse que ave cobre quase 400 vezes o comprimento de seu corpo em um segundo, enquanto caça cobre 150 vezes.",surpresa
1662,cientistas descobrem espécie rara de pássaro careca: búlbulo de cara pelada foi localizado no laos. é o 1º achado de ave canora registrado na ásia em um século.,surpresa
1036,"crimeia aumenta medidas de segurança às vésperas de referendo. população local vai escolher se quer ou não aderir à rússia no domingo. cerca de 1,5 milhão de pessoas devem votar no referendo.",neutro
1606,cão que pensa ser gato após ser criado com felinos encanta usuários. tally cresceu junto a vários gatos de seus donos anteriores. homem afirma que husky tem comportamento e trejeitos de bichano.,surpresa
1608,"mão santa manda investigar se ex-diretor depenou apartamento funcional: de acordo com terceiro-secretário, zoghbi teria retirado objetos do local. advogado alega que imóvel passa por reforma.",desgosto
722,fiat deverá ‘atacar’ mercado norte-americano com o cinquecento: especialistas comentam a expansão da montadora italiana nos eua. desafio tecnológico de fiat e chrysler será reduzir emissões.,neutro
1829,obama diz que pib do 2º trimestre deve mostrar retração da economia: números serão divulgados nesta sexta-feira. presidente diz que desemprego ainda é problema enorme.,neutro
1692,representante suíço da cruz vermelha é assassinado na líbia. o comitê internacional da cruz vermelha em genebra confirmou a morte. homens armados interceptaram carro quando ele fazia missão em sirte.,tristeza
1841,"convidados param churrasco para ver cobra devorar wallaby na austrália. réptil de 1,8 m atacou marsupial próximo a casa no território do norte. anfitriã disse que visitas não acreditavam na cena feroz.",surpresa
1129,desabamento de prédio deixa mortos na índia. edifício residencial desabou no centro financeiro indiano de mumbai. equipes de resgate faziam buscas na região.,tristeza
383,"boletim médico indica piora no estado de saúde de oscar niemeyer. internado desde o dia 2 de novembro, oscar niemeyer apresentou piora neste sábado.",tristeza
964,carteiro britânico pode ser condenado à prisão por atear fogo a cartas: aaron heaney queimou cerca de 400 correspondências; ele responde por danos criminais e por retardar o correio.,tristeza
780,"pesquisadores criam ferramenta de diagnóstico à la jornada nas estrelas: trabalho é da universidade loughborough, no reino unido. feixe de luz passa por paciente e analisa sistema cardiovascular.",alegria
1145,"britânica fica chocada após filha achar tufo de cabelo em lasanha. a britânica trudy stock, de 29 anos, disse ter ficado horrorizada depois que sua filha, shani, de sete anos, encontrou um tufo de cabelo em uma lasanha, segundo o site ""portsmouth news"".",surpresa
381,"deslizamentos deixam três mortos em al: em coqueiro seco, adolescente dormia em casa atingida por barreira. mãe e filho foram vítimas da chuva em maceió.",tristeza
118,"homens ateiam fogo em usuário de drogas. segundo a polícia, crime aconteceu durante a noite de domingo em ms. suspeitos fugiram e estão sendo procurados.",raiva
1630,"campanha eleitoral via torpedo e internet cria polêmica no irã: jovens são bombardeados com e-mails e mensagens políticas pelo celular. país tem 23 milhões de internautas, e 45 milhões usam aparelhos móveis.",desgosto
1030,líderes da câmara fecham acordo para votar projetos ignorando mps: casa irá convocar sessões para votar matérias mesmo com mps na fila. posição é respaldada em liminar do supremo tribunal federal.,neutro
1938,"familiares de adolescente baleada teme represálias de delegado. mesmo com medo, a mãe se emociona e pede uma solução para o caso.",medo
1824,psdb protocola três representações contra sarney no conselho de ética: medidas têm base nas denúncias já apresentadas por arthur virgílio (am). presidente do senado responde agora a nove ações por quebra de decoro.,neutro
629,"hospitalizado desde o início do mês, niemeyer tem piora na função renal. arquiteto completará 105 anos no dia 15 de dezembro.",tristeza
1804,"brasil vive crise de imagem às vésperas da copa. para analistas, país perdeu oportunidade de melhorar sua reputação no exterior.",desgosto
1179,"vai a 49 total de mortos em acidente com trem no egito. ônibus transportava mais de 50 crianças, de 4 a 6 anos de idade, quando foi atingido por um trem perto da vila de al-mandara, no distrito de manfaloot, província de assiut.",tristeza
393,"pm de patos de minas prende mais cinco suspeitos de explodirem caixas. crime ocorreu na manhã desta sexta-feira (14) e três já haviam sido presos. segundo pm, quadrilha é de uberlândia.",desgosto
1641,americano é preso após golpear irmão na cabeça com urna crematória. polícia disse que achou suspeito em meio a nuvem de cinzas humanas. homem precisou ser dominado com arma de choque para ser preso.,desgosto
239,"bolívia nacionaliza fornecedora britânica de combustível de aviação airbp: morales ordenou às forças armadas e à ypfb que assumissem o controle. ele já nacionalizou empresas de petróleo, mineração e comunicações.",neutro
1399,"na frança, homem manteve mulher e quatro filhos trancados por anos. eles foram encontrados dentro de apartamento cheio de sujeira e com paredes tomadas pelo mofo .",raiva
706,"oposição confirma time da cpi da petrobras: presidente do psdb, sérgio guerra (pe), está entre os indicados. pela base aliada, foram escalados os líderes do governo.",neutro
1789,espanha intensifica combate a incêndios florestais: incêndio avança sobre municípios do sul da província de ávila. o fogo atinge a espanha há uma semana já matou oito pessoas.,medo
576,canadense é condenado por morder cadela de estimação. ronald samuel pegou 40 horas de serviço comunitário. ele foi flagrado em setembro mordendo sua cadela jazzy.,surpresa
1032,quadrilha faz arrastão em prédio de bairro nobre de caxias do sul (rs): ladrões amarraram reféns na garagem e entraram em cinco apartamentos. o bando ficou cerca de três horas no prédio.,medo
787,tony blair vai depor em investigação britânica sobre a guerra no iraque: ex-premiê apoiou a invasão americana ao país. ele se disse disposto a cooperar com a investigação.,neutro
1456,"polícia russa encontra fetos humanos em floresta. a polícia russa encontrou 248 fetos humanos, provavelmente abortados ilegalmente, em um bosque de sverdlovsk, na região dos urais. os fetos estavam em quatro tonéis de plástico e foram descobertos no domingo de noite em um local próximo à cidade de anik.",tristeza
293,"2,1 mil servidores foram expulsos do governo desde 2003: expulsões ocorreram devido a envolvimento em atos de corrupção. cgu diz que cultura de impunidade está mudando.",alegria
72,câmera flagra assalto a radialista e vigilante de prédio em salvador. homem de 63 anos havia sacado dinheiro em banco e pagou funcionário.,desgosto
1678,"homem atira em shopping e provoca pânico nos estados unidos. não houve feridos, mas caso provocou correria no estacionamentos e lojas. marcos gurrola, 42, foi preso por policiais que faziam ronda no local.",medo
1193,"jovem é acusado de matar e esquartejar mãe em nova york. bashid mclean esquartejou o corpo da mãe com uma serra. um suposto cúmplice, william harris, também foi preso pelo crime.",tristeza
1146,"airbus financiará operação de buscas das caixas-pretas do voo 447, diz jornal: empresa quer estender operação por mais três meses. airbus está disposta a gastar até € 20 milhões (r$ 53,2 milhões).",neutro
1986,"contrabando agrava crise de alimentos na venezuela. com a disparidade entre as moedas peso colombiano e bolívar, parte dos produtos essenciais que estão escassos na venezuela são contrabandeados para as cidades fronteiriças colombianas.",desgosto
386,"arquiteto projeta muro para conter expansão do deserto do saara: obra teria 6 mil quilômetros e tentaria evitar desertificação, fenômeno que ameaça 2 bilhões de pessoas segundo a onu.",neutro
557,ursa polar é fotografada brincando com bola em zoo alemão. cena foi registrada no zoológico de bremerhaven. imagem foi feita pela fotógrafa carmen jaspersen.,alegria
1999,"vândalos invadem creche e urinam na merenda das crianças em santos. grupo destruiu janelas, portas e contaminou as mamadeiras com urina.",raiva
121,"ministério da saúde registra mais quatro casos da nova gripe no país: um paciente foi diagnosticado no df e outros três em são paulo. com anúncio, número de infectados no brasil sobe para 58.",medo
224,novos livros exploram natureza assustadora das epidemias nos eua: pesquisadores analisam o tema em novas obras. questão está em alta com a ameaça da nova gripe.,neutro
899,"senhor contagia passageiros ao iniciar cantoria em trem na inglaterra. idoso, aparentemente bêbado, se levantou e começou a cantar. passageiros acompanharam a brincadeira e se divertiram na viagem.",alegria
482,ambulante tem mal súbito e morre no mineirão: médico legista crê em enfarto fulminante. homem vendia camisas do lado de fora do estádio.,tristeza
786,peixe japonês é encontrado em barco nos eua dois anos após tsunami. animal estava dentro de uma caixa em barco encontrado em washington.,neutro
1379,marina se declara para clara e elas resolvem se afastar. marina (tainá müller) finalmente terá coragaem para se declarar a clara (giovanna antonelli) nos próximos capítulos de em família.,neutro
691,"caminhão tomba e motorista fica ferido na br-393, em paraíba do sul. acidente aconteceu no km 178, na altura do bairro barão de angra. vítima foi levada para hospital nossa senhora da conceição, em três rios.",tristeza
1386,"leitora do df filma esgoto acumulado há dez dias na porta da casa dela. ela diz que caesb informou por telefone não ter equipe para resolver caso. técnicos vão ao local na sexta (14); não há falta de pessoal, afirma caesb.",desgosto
261,"dupla assalta micro-ônibus e agride passageiros em manaus, diz pm. após fuga, polícia encontrou suspeitos escondidos em quintal de casa. motorista agredido conta que foi assaltado pela segunda vez em 15 dias.",desgosto
1663,"ciclista é assassinado em feira de santana. um homem foi assassinado, enquanto andava de bicicleta, na manhã desta sexta-feira, 14, na rua olímpio, no centro de feira de santana (a 108 km de salvador).",tristeza
425,professor se nega a dar aula para aluno com deficiência auditiva: governo do paraná abrirá edital para contratar tradutor. secretaria diz que tem 398 tradutores de libras na rede.,desgosto
1420,"marca que bomba rápido também some depressa, dizem cientistas: pesquisa chegou à conclusão examinando uso de nomes para bebês. resultado também parece funcionar para músicos e outras áreas.",neutro
565,juiz de fora recebe encontros empresariais em maio e junho. ação orienta sobre formalização e administração de empresas. estão programadas orientações em diversos bairros da cidade.,neutro
831,empresa sueca vende caixão de r$ 64 mil que toca músicas para o morto. sistema catacombo possui alto-falantes e conexão wi-fi. parentes e amigos podem enviar músicas ao falecido de qualquer lugar.,surpresa
373,dustin hoffman será pai de paul giamatti em filme: ator veterano protagonizará drama policial barneys version. projeto será dirigido por richard j. lewis e filmado em roma.,neutro
1506,"bancos lideram lista das marcas mais valiosas do país, diz consultoria: brandanalytics divulgou nova lista com números relativos a 2008. bradesco, itaú e banco do brasil aparecem nas três primeiras posições.",neutro
1088,"americana mata filhos, ex-marido e madrasta para receber r$ 1,4 milhão. mulher cometeu os crimes e tentou incriminar um dos filhos.",tristeza
1481,"explosão de gás mata 22 operários em mina de carvão na china. após explosão, 6 mineiros conseguiram escapar da jazida, 2 deles feridos. equipes de trabalho levaram muitas horas para resgatar corpos.",tristeza
868,"veterano de guerra morto aos 113 anos é enterrado na inglaterra: henry allingham era considerado o homem mais velho pelo guinness. ele creditava sua longevidade a cigarros, uísque e mulheres fogosas.",surpresa
881,"polícia e manifestantes voltam a se enfrentar no cairo. a polícia atirou gás lacrimogêneo em manifestantes, que revidaram atirando pedras, perto do prédio americano.",desgosto
1482,motorista que matou 4 em festa da rainha holandesa morre no hospital: homem matou quatro pessoas e feriu 12 na holanda. polícia não encontrou material suspeito na casa do motorista.,tristeza
1442,"após perseguição, polícia prende homem suspeito de roubar carreta. caso ocorreu em mandaguari, no norte do paraná, nesta sexta-feira (14). segundo a polícia, veículo foi roubado na rodovia castelo branco, em sp.",desgosto
1728,"moradores de iaçu são amedrontados por coruja. na cidade de iaçu (a 281 quilômetros de salvador), um fato estranho está aterrorizando os moradores do bairro de cerâmica.",medo
1436,"menores participam de arrastão contra ônibus. até uma criança de 12 anos se envolveu no incêndio de um ônibus que terminou domingo com a morte de duas pessoas no jaçanã, zona norte de são paulo.",medo
449,"fiat quer adquirir atividades da gm na américa latina, diz agência: negociações já começaram, informou uma fonte à agência afp. o porta-voz da montadora italiana se recusou a comentar a informação.",neutro
785,"após 4 anos, mp é questionado sobre demora na investigação dos diários secretos. série de reportagens da gazeta do povo e da rpctv mostrou denúncias de desvio de dinheiro público na assembleia legislativa do paraná. atualmente, só um suspeito está preso",desgosto
1668,"prédio desaba e fere ao menos 3 na bélgica: acidente aconteceu durante festa local de ducasse de doudou. para bombeiros, pode haver feridos ou mortos nos escombros.",tristeza
285,"militares chineses riam e atiravam no massacre em tiananmen, diz relatório. segundo fonte, policiais à paisana prendiam pessoas antes de ofensiva. documento americano foi divulgado pelo 25º aniversário do incidente.",desgosto
1365,"sonda revela segredos da superfície vulcânica de mercúrio: espaçonave messenger, da nasa, fez segundo sobrevoo do planeta. resultados trazem dados de composição e campo magnético do astro.",neutro
538,"elefante tem presas e cauda cortadas por caçadores e morre na índia. ataque ocorreu nesta quinta (6) em goalpura, no nordeste do país. em foto, animal aparece deitado em poça de lama após lutar pela vida.",raiva
1246,centro comercial de belém entra no ritmo da copa do mundo. roupas e diversos adereços chamam a atenção dos consumidores. camisas de marca não custam menos de r$ 200.,neutro
556,nova gripe faz universidade federal do paraná suspender aulas até o dia 10: suspensão abrange todos os campi da instituição. motivo é reduzir a possibilidade de transmissão da nova gripe.,medo
632,"assaltante estupra mulher dentro de micro-ônibus no rio. com uma arma na boca e em um ônibus que se dirigia ao centro do rio pela avenida brasil, uma mulher de cerca de 30 anos foi estuprada por um assaltante no fim da tarde da última sexta-feira",medo
1924,deputados da oposição pedem afastamento de assessora de yeda: pf aponta ligação de assessora com empresas suspeitas de desvios. assessoria do governo e secretaria da transparência não comentam.,neutro
35,"homem que estuprou menina de 12 anos é preso. acusado de estuprar e engravidar uma garota de 12 anos, o lavrador edimilson rodrigues souza, o ""baiano"", de 56 anos, foi preso, no sábado (8/12).",alegria
1810,"instalação da cpi da petrobras não tem data para acontecer, diz senador: paulo duque (pmdb-rj) é o responsável por convocar primeira reunião. impasse por relatoria da comissão das ongs barra começo dos trabalhos.",neutro
879,"famílias que ocuparam casas populares temem despejo em se. nesta segunda-feira (4) os moradores acordaram apreensivos com a notícia que terão que deixar o local em breve, pois a prefeitura entrou com um processo de reintegração de posse.",tristeza
892,número de casos de gripe nos eua sobe de 160 para 226: reino unido também divulgou três novos casos neste domingo (3). organização mundial da saúde conta 19 mortos no méxico e 1 nos eua.,medo
180,"passa de 30 o número de mortes provocadas pela supertempestade sandy nos eua. subiu para 35 o número de mortes provocadas pela supertempestade sandy nos estados unidos, de acordo com os números divulgados por autoridades de sete estados atingidos pelo fenômeno climático.",tristeza
1867,cúpula da pm do distrito federal é exonerada por suspeita de desvio: oficiais e um sargento foram denunciados por promotor militar. corporação teria pago concessionária por serviços não prestados.,raiva
1114,"vice josé alencar antecipa viagem para são paulo: vice-presidente vem semanalmente, às quintas, para realizar exames. ele passa por tratamento contra câncer.",neutro
1254,"diretores de empresas russas estão em lista de sanções da ue, diz jornal. eles poderão sofrer proibições de viagem e congelamento de bens. lista inclui ministros, autoridades de segurança e assessores do kremlin.",neutro
638,"andorinhas mudam rotina em cidade paraense: elas chegam a parauapebas e dão espetáculo no céu. entretanto, sujeira deixada pelas aves incomoda moradores.",surpresa
310,"polícia espanhola apreende cocaína escondida em sanduíche. cocaína estava com homem na estação de ônibus de benidorm. após revistar apartamento de suspeito, agentes localizaram 1 kg da droga.",desgosto
258,"mulher recupera bolsa que tinha sido roubada havia 7 anos no reino unido. ela ficou chocada ao encontrar 250 libras (r$ 805) ainda dentro. além de dinheiro, bolsa ainda guardava fotos e carteira de motorista.",alegria
856,oposicionistas e polícia de choque entram em confronto no irã: forças de segurança tomam o controle do centro de teerã. manifestantes tentavam ir a funeral de jovem morta em protestos.,medo
660,"jacaré é encontrado em bueiro perto de escola nos eua .caso ocorreu no condado de pinellas, no estado da flórida. réptil foi capturado por agentes de órgão de vida selvagem do estado.",surpresa
328,"mpf denuncia agente dos correios por desvio de mercadorias no paraná. outras duas pessoas também foram denunciadas pelo mesmo crime. suspeito se apropriava de celulares e chips telefônicos em londrina, diz pf.",desgosto
440,"mais três países conseguem limitar o tracoma, que causa cegueira: gana, méxico e arábia saudita controlam infecção causada por inseto. mas 40 milhões de pessoas de mais de 50 países ainda estão em risco.",alegria
1470,estudantes visitam lixão controlado na semana do meio ambiente em ro. houve orientação e conscientização sobre destinação do lixo urbano. mais de 20 toneladas de lixo são coletadas por noite em ji-paraná.,neutro
154,china prepara seu 1º parque erótico: ‘love land’ terá esculturas gigantes nuas. ‘terra do amor’ só irá funcionar no período noturno.,surpresa
1166,"motociclista morre esmagado por treminhão na rodovia al-105, diz pm. eduardo bezerra da silva, 45, ia para o município de jacuípe. motorista fugiu do local, mas já foi identificado pela polícia.",tristeza
6,"chefe do pc chinês de xinjiang ameaça executar envolvidos em protestos: forças do governo tomaram as ruas da capital da província, urumqi. confrontos entre uigures, chineses han e a polícia já mataram 156.",tristeza
512,senador do piauí sofre cirurgia de redução de estômago em sp: heráclito fortes (dem) passa bem e ainda está na uti. assessoria diz que senador deve ficar de licença por uma semana.,neutro
1624,fernando sarney pede providências sobre vazamento de diálogos: advogado protocolou pedido na procuradoria da república no maranhão. eduardo ferrão também deve entrar com medidas no stf e na pgr.,neutro
943,"papa francisco diz que seu coração está cheio de alegria por participar da jmj. por meio de sua conta na rede social twitter, o pontífice disse que seu coração está “cheio de alegria”",alegria
